Heat,Part,label,label_id,SN,Fld,Intensity,Davg,Dcirc,Dmax,Dmin,Dperp,Aspect,Area,Perim,Roundness,Elongation,Pixel.Size...m.per.pixel.,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254,g255,image_path,split
1,17245,sulfide,2,1-17245,59,124,3.345,3.161,3.559,3.154,3.177,1.1,7.85,13.375,0.79,0.89,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,4,3,3,4,11,8,18,6,17,9,23,24,31,26,29,43,35,33,34,28,38,27,22,27,12,22,19,26,19,16,14,8,10,16,8,15,7,12,13,5,6,4,4,2,2,9,6,4,6,5,3,5,8,8,4,8,2,6,6,4,4,4,7,5,11,8,3,8,3,6,4,5,4,9,9,5,20,14,21,37,36,68,70,77,119,154,205,212,238,273,316,368,436,540,553,594,632,680,729,708,678,754,700,632,687,582,582,500,483,416,391,322,293,260,214,154,140,101,118,86,60,51,46,27,21,19,11,6,5,3,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/17245.TIF,train
1,19009,sulfide,2,1-19009,66,134,2.286,1.902,2.975,1.572,1.593,1.9,2.84,8.009,0.41,0.54,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,3,0,1,2,2,2,1,1,2,0,1,0,1,4,0,3,2,2,1,3,3,2,2,1,4,2,1,3,1,1,3,6,9,6,5,6,4,8,6,8,3,7,8,6,7,6,1,3,6,6,7,5,10,5,4,3,5,4,3,2,4,5,6,7,4,4,8,1,4,4,5,5,5,3,5,3,7,6,7,7,2,8,4,2,5,6,5,12,5,3,7,9,6,8,7,18,13,24,19,46,44,59,67,101,115,139,177,220,267,305,370,403,438,486,550,601,657,646,709,724,714,742,749,691,661,633,586,524,471,416,412,389,329,273,248,181,171,115,124,82,60,49,36,22,28,19,14,15,10,5,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/19009.TIF,train
3,1600,oxide,1,3-1600,18,104,2.542,2.336,2.697,2.316,2.63,1.0,4.286,10.457,0.75,0.98,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,1,1,3,4,2,3,6,6,0,5,1,4,4,6,5,6,2,3,2,5,1,5,3,3,3,5,2,2,6,1,4,4,2,5,2,3,4,6,1,2,2,1,1,3,2,5,2,2,4,0,3,3,4,6,5,2,4,3,1,5,2,2,3,1,1,1,4,3,3,1,0,2,0,3,1,1,2,3,1,5,2,4,4,2,5,3,5,2,2,3,6,3,6,0,6,4,4,2,4,6,5,4,5,1,5,3,5,5,2,3,1,5,2,4,3,5,2,5,3,3,6,5,4,8,4,5,7,4,6,4,5,2,6,10,4,3,7,4,4,9,5,4,7,13,10,13,20,18,45,51,62,53,76,85,140,168,164,242,289,339,366,419,473,475,536,636,675,665,762,715,724,715,712,687,669,588,602,562,458,438,381,344,264,236,193,171,129,103,83,71,64,42,34,35,19,11,6,10,7,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/01600.TIF,train
3,9076,oxy-sulfide,3,3-9076,79,91,2.89,2.738,3.113,2.677,2.761,1.1,5.887,10.665,0.77,0.89,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,3,2,2,7,4,6,8,6,6,7,4,9,11,8,16,8,11,3,7,7,10,11,7,8,10,12,4,9,9,8,6,7,5,15,8,10,8,8,11,15,10,11,3,9,10,7,6,2,8,5,11,3,4,6,2,3,7,3,4,1,2,3,4,8,1,1,2,2,4,8,6,2,7,1,0,6,2,5,2,7,3,3,6,1,4,4,1,5,6,2,0,3,2,0,2,3,3,2,1,4,4,3,10,2,7,1,7,3,1,2,1,2,2,6,4,4,4,2,1,2,6,3,3,4,4,2,4,9,3,4,2,5,8,6,3,7,6,6,11,21,14,30,42,51,60,70,88,90,135,181,182,258,295,348,374,433,502,541,617,591,627,676,674,731,728,731,718,653,632,614,564,487,449,379,362,319,257,252,174,142,124,90,78,59,54,47,34,27,19,9,6,3,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/09076.TIF,train
1,10527,non-inclusion,0,1-10527,32,146,1.315,1.026,1.603,0.949,0.955,1.7,0.826,5.638,0.41,0.6,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,1,2,0,0,2,0,2,3,1,1,0,2,4,2,2,2,1,1,1,3,0,1,4,2,1,6,4,0,0,4,2,1,3,4,10,11,11,13,26,31,44,39,64,101,131,144,177,225,269,322,384,417,502,514,602,678,682,744,716,782,791,773,725,705,670,698,637,534,518,415,407,329,271,233,177,157,145,112,86,71,51,45,30,28,17,9,6,5,4,3,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/10527.TIF,train
2,563,oxy-sulfide,3,2-563,11,108,2.486,2.329,2.73,2.265,2.397,1.1,4.26,9.276,0.73,0.88,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,5,10,5,6,4,7,10,7,7,9,8,14,6,8,3,4,7,3,9,12,8,6,12,7,10,6,6,7,6,8,0,8,5,6,6,4,5,3,6,4,5,3,3,6,4,4,5,1,5,6,5,5,3,3,5,2,4,5,2,4,6,6,3,2,3,6,2,4,6,3,4,2,10,8,9,2,5,3,7,5,6,2,4,4,6,1,4,2,1,4,7,8,7,4,6,8,3,3,11,4,9,11,16,12,14,13,11,24,40,39,33,84,90,134,131,181,248,256,292,389,418,472,539,574,600,696,718,797,781,754,728,760,717,670,606,607,537,448,417,336,297,280,245,174,153,120,94,77,57,26,28,26,19,12,8,2,4,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_2/imgs/00563.TIF,train
3,15734,oxy-sulfide,3,3-15734,132,87,4.4,4.233,4.607,4.03,4.387,1.1,14.072,15.371,0.84,0.95,0.092773438,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,3,1,2,3,5,3,1,3,1,3,1,4,5,5,5,4,2,4,6,4,3,3,4,8,12,17,11,14,19,11,8,10,12,10,12,12,18,22,19,18,18,17,12,13,8,16,17,12,14,14,14,13,14,14,14,15,10,15,7,10,11,10,10,16,17,21,22,25,21,22,24,30,30,28,37,24,23,30,30,27,25,21,28,22,17,26,25,15,23,21,13,16,21,9,9,9,5,6,6,11,9,5,3,5,8,5,3,7,3,3,5,4,5,4,2,2,2,4,3,9,5,5,6,1,3,5,7,4,3,5,7,6,4,7,6,1,2,6,8,6,4,5,2,4,12,2,7,3,8,6,6,4,7,6,3,6,6,4,9,5,5,8,10,11,11,21,35,44,51,65,73,86,123,141,181,228,257,269,357,372,438,443,546,614,639,660,645,683,668,659,605,661,645,558,568,500,427,386,319,294,245,221,194,155,121,109,99,58,55,43,35,23,8,10,8,12,2,4,6,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/15734.TIF,train
1,17144,oxide,1,1-17144,58,102,2.962,2.785,3.103,2.796,3.026,1.0,6.094,11.538,0.81,0.98,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,6,4,3,1,2,5,8,9,9,7,12,10,11,10,9,9,9,8,6,6,8,8,11,7,5,5,3,1,2,8,4,7,6,2,3,5,1,7,5,5,4,5,6,3,8,8,4,3,5,7,6,4,8,3,4,2,5,5,6,6,9,3,10,6,3,8,4,4,7,5,3,6,6,11,7,10,3,11,5,6,4,5,12,7,4,6,8,5,7,4,1,3,7,8,6,6,1,1,2,6,6,3,4,3,6,3,6,6,2,5,5,2,3,2,3,5,4,3,6,6,6,11,3,3,3,4,9,8,5,9,8,11,14,14,23,30,42,56,73,74,113,137,158,199,236,268,322,363,416,457,553,571,602,733,695,721,726,656,711,670,705,665,645,546,482,441,383,378,336,261,220,193,179,133,96,89,63,41,36,36,23,10,6,7,11,5,4,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/17144.TIF,train
1,2842,oxy-sulfide,3,1-2842,12,91,2.718,2.523,2.914,2.365,2.679,1.1,5.001,10.185,0.75,0.92,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,3,3,5,2,5,5,12,4,8,6,5,7,13,9,11,8,14,12,6,7,14,11,13,4,8,10,10,8,9,8,10,10,4,7,8,9,7,4,2,4,4,4,5,0,6,3,6,1,4,2,2,3,2,4,0,3,4,1,3,4,2,3,6,0,3,2,4,3,1,0,3,0,4,1,3,2,2,3,1,4,7,3,3,2,3,1,3,2,4,3,1,0,3,6,6,1,0,1,4,2,2,2,0,7,6,4,2,4,2,4,0,3,2,2,4,8,2,4,0,2,6,3,2,2,8,3,3,5,4,10,9,9,15,24,16,42,38,53,55,74,87,144,158,192,240,278,350,380,435,518,535,597,664,628,695,725,739,763,761,687,687,653,577,529,527,486,389,389,283,265,224,191,168,104,106,78,62,35,41,22,24,20,10,10,6,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/02842.TIF,train
3,11636,sulfide,2,3-11636,99,112,2.827,2.364,3.74,1.67,1.716,2.2,4.39,10.389,0.4,0.46,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,3,1,2,7,2,5,5,10,2,7,5,7,8,6,5,13,6,6,3,6,3,2,5,3,6,5,2,6,2,5,3,2,6,3,2,4,4,3,3,7,4,2,4,1,4,5,5,4,2,2,4,3,5,6,8,2,2,3,5,8,7,9,3,1,5,9,4,5,4,3,2,5,2,6,6,6,7,3,4,3,2,2,3,4,5,4,7,8,0,4,5,3,2,2,3,5,8,7,7,5,4,2,6,10,4,5,5,8,4,5,2,6,8,13,12,23,13,27,33,41,58,64,91,102,164,189,221,270,281,343,392,435,482,573,616,640,637,729,694,736,673,717,738,706,634,588,517,546,460,398,357,338,220,206,174,151,134,99,81,54,53,34,38,21,13,5,8,10,6,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/11636.TIF,train
1,8279,non-inclusion,0,1-8279,28,81,13.518,12.55,15.338,11.435,11.949,1.3,123.703,60.245,0.67,0.78,0.263547254,11,8,7,6,8,11,13,15,13,22,14,23,18,18,18,17,13,12,16,18,14,18,17,16,14,6,11,15,19,15,12,12,12,12,11,5,14,17,11,5,5,16,12,12,5,9,10,11,13,7,11,12,10,11,11,6,12,9,12,11,8,8,3,13,10,11,7,3,10,10,11,8,11,4,6,7,11,6,13,11,11,13,9,14,9,8,6,10,8,8,6,8,8,1,8,9,9,8,12,9,9,8,7,12,7,8,10,9,12,6,5,11,10,5,7,7,8,6,12,8,7,10,11,12,9,11,6,4,8,9,11,11,15,11,13,11,9,5,12,7,9,13,10,12,7,8,9,11,8,15,11,8,11,13,13,4,12,7,11,13,13,5,5,10,11,14,13,20,24,11,12,15,26,24,27,33,38,47,56,67,73,101,123,163,183,236,268,305,362,391,482,468,594,569,586,664,660,656,669,640,590,650,592,553,520,473,435,386,325,268,237,206,167,132,132,85,74,56,53,39,33,13,18,7,9,4,5,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/08279.TIF,train
4,2248,oxide,1,4-2248,26,67,4.93,4.523,5.554,4.107,4.182,1.3,16.069,18.9,0.66,0.75,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,6,8,7,17,14,23,24,23,33,42,35,31,31,41,24,36,26,29,28,31,31,35,21,23,25,27,28,25,24,21,25,23,14,21,22,18,13,19,22,21,18,28,22,12,17,21,19,30,16,19,21,15,8,15,19,12,10,9,9,8,13,11,11,11,11,11,6,12,11,7,10,8,8,7,3,10,11,2,8,7,3,6,3,7,4,4,11,5,5,9,7,6,7,6,2,1,3,14,6,8,5,3,4,10,2,2,7,6,6,5,10,10,7,6,10,2,6,8,6,4,4,10,8,8,5,5,4,12,5,7,4,8,7,7,9,8,8,2,4,6,5,11,7,11,3,9,8,6,10,7,15,12,12,10,21,17,30,42,47,37,61,76,102,137,133,199,245,275,315,390,456,472,526,581,583,631,666,632,684,705,683,679,591,615,575,466,431,378,333,310,282,205,167,138,117,85,82,55,42,23,22,22,14,11,7,2,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/02248.TIF,train
3,14759,oxy-sulfide,3,3-14759,121,96,3.881,3.688,4.008,3.559,3.572,1.1,10.681,14.696,0.85,0.89,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,5,6,4,10,7,13,10,18,21,19,11,14,21,11,10,11,17,11,7,9,3,12,7,8,9,6,7,10,3,4,5,7,9,7,7,7,5,7,8,10,11,15,10,14,19,16,19,18,16,23,21,22,27,29,27,21,23,29,25,22,26,19,21,16,16,17,20,14,9,4,8,12,6,6,7,3,7,9,3,6,6,2,3,6,8,2,6,4,6,3,6,6,1,6,5,7,3,8,8,6,3,2,4,2,9,0,4,4,4,5,3,1,5,7,4,1,3,7,8,5,8,5,7,5,4,3,4,12,9,6,10,10,10,3,10,8,13,28,38,40,43,71,81,98,132,143,164,216,256,310,372,410,423,472,576,579,615,680,681,641,671,709,650,658,631,564,534,520,445,387,365,333,273,236,206,183,131,106,80,75,57,45,37,20,15,19,10,7,5,1,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/14759.TIF,train
1,6235,oxide,1,1-6235,19,100,2.428,2.296,2.542,2.319,2.396,1.1,4.14,8.773,0.82,0.94,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,3,5,7,3,7,9,5,2,5,10,9,5,8,8,8,3,4,10,7,7,5,2,9,10,6,6,7,7,4,6,8,5,3,5,3,4,5,5,1,3,2,4,3,2,4,4,3,6,2,1,4,4,1,5,3,2,3,1,6,0,2,5,1,4,5,3,6,1,2,4,1,4,5,2,4,1,3,4,2,6,2,4,3,2,4,3,3,2,3,3,2,3,3,0,2,3,1,7,2,3,8,2,2,8,2,1,0,2,2,6,1,2,3,1,6,4,2,4,4,4,1,1,4,10,5,8,9,9,17,20,22,32,45,60,80,85,121,151,156,219,249,299,336,438,454,490,518,624,637,692,651,750,707,758,737,710,690,618,582,520,540,458,380,364,295,264,232,189,145,125,104,64,57,42,43,24,15,14,4,9,5,3,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/06235.TIF,train
1,11444,non-inclusion,0,1-11444,38,136,11.083,7.262,12.469,9.495,9.83,1.3,41.421,79.718,0.34,0.79,0.131785813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,2,4,3,4,0,4,4,7,7,12,7,8,10,7,6,3,11,7,12,15,9,12,9,11,14,22,17,17,12,13,11,15,8,26,16,16,15,9,15,19,14,10,8,15,21,11,14,12,17,8,10,11,13,7,11,11,18,11,13,10,10,7,12,11,19,13,18,7,19,21,21,12,17,21,16,15,22,19,21,19,31,30,35,36,30,29,31,49,41,30,47,47,45,47,35,32,48,49,49,51,54,62,58,61,66,58,62,64,71,100,82,74,95,113,90,103,100,89,108,103,115,121,149,148,192,168,189,213,233,284,298,339,375,384,439,455,498,535,496,520,566,567,605,523,509,472,436,428,411,336,304,312,215,240,208,108,127,113,83,55,44,40,30,18,31,20,9,6,7,4,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/11444.TIF,train
3,15454,sulfide,2,3-15454,129,108,2.629,2.453,2.919,2.319,2.372,1.2,4.725,9.013,0.71,0.81,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,6,9,5,9,8,7,13,8,8,10,12,15,13,7,12,10,8,6,7,6,7,5,9,3,13,4,4,9,11,5,3,2,5,3,4,6,5,4,2,3,2,5,3,8,3,3,0,2,3,6,3,5,5,1,0,1,1,6,4,2,4,5,4,3,5,5,3,4,7,2,3,2,3,4,6,0,3,4,6,8,1,5,4,4,4,1,5,1,3,4,3,3,3,10,5,5,3,6,5,5,5,3,6,5,4,5,6,4,10,7,6,6,14,16,11,22,23,33,51,59,86,104,115,142,196,223,273,328,338,396,501,539,567,628,576,733,727,742,734,728,713,647,628,633,571,561,479,467,400,298,290,226,197,168,135,107,96,66,55,36,39,15,12,15,12,7,4,3,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/15454.TIF,train
3,12149,sulfide,2,3-12149,101,106,2.191,1.953,2.59,1.873,1.928,1.3,2.995,8.457,0.57,0.74,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,7,1,3,4,4,6,7,4,3,4,3,5,5,4,1,6,5,2,8,2,1,2,1,0,3,2,0,1,4,3,4,2,2,2,2,2,5,2,1,4,2,3,5,1,2,4,3,5,1,2,2,4,3,4,3,0,3,2,4,1,3,1,2,2,4,3,2,1,1,0,3,1,2,5,4,2,5,1,7,1,2,2,0,3,4,3,1,1,1,3,3,4,2,4,2,0,2,2,5,3,3,1,1,3,2,2,1,3,5,3,3,4,5,4,4,4,6,7,5,8,9,13,22,30,39,59,76,76,119,135,181,199,223,295,368,388,420,498,497,608,674,662,726,780,716,728,731,727,688,656,669,581,507,462,422,363,317,275,222,194,137,103,103,78,45,47,42,33,21,15,7,7,10,5,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/12149.TIF,train
4,1326,non-inclusion,0,4-1326,17,103,1.505,1.324,1.786,1.116,1.135,1.6,1.377,5.222,0.55,0.64,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,1,4,1,3,3,2,2,1,2,1,1,0,0,3,0,0,4,2,2,1,2,0,2,2,2,2,2,0,1,0,0,1,4,1,1,1,2,0,2,0,3,2,1,0,1,0,0,2,3,1,1,2,1,2,0,1,1,1,0,2,1,1,1,2,1,1,2,0,1,0,0,2,0,4,3,1,2,1,2,1,3,0,1,1,1,2,0,2,1,1,1,2,2,1,3,1,1,1,1,0,2,4,1,0,2,2,3,1,3,3,2,0,1,2,5,1,4,3,2,2,5,5,9,5,12,15,27,27,36,60,70,87,98,132,182,216,281,336,373,435,467,559,560,633,652,734,758,773,766,791,809,754,679,601,591,550,521,448,352,326,315,254,189,146,125,99,81,54,51,42,31,19,15,11,15,6,5,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/01326.TIF,train
1,16659,sulfide,2,1-16659,54,146,2.198,1.574,2.982,0.928,1.107,2.7,1.945,9.004,0.28,0.37,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,2,4,1,3,2,3,0,4,2,4,7,2,7,7,5,7,3,9,5,4,3,5,3,6,12,4,5,4,2,1,3,3,4,5,4,2,7,3,6,4,4,9,4,4,2,7,4,5,5,4,4,5,9,2,7,8,10,8,10,17,21,23,35,46,44,59,76,105,106,161,172,230,286,301,344,370,476,512,551,616,635,680,693,696,731,724,672,676,652,571,555,537,473,393,412,353,298,262,178,164,149,111,99,95,71,52,44,31,34,20,19,13,20,14,13,15,16,11,12,14,10,10,6,11,14,9,16,14,10,10,22,13,8,5,10,172,data/raw/heat_1/imgs/16659.TIF,train
3,17989,oxy-sulfide,3,3-17989,159,94,2.694,2.508,2.86,2.505,2.764,1.0,4.94,10.248,0.77,0.97,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,2,5,3,5,6,8,8,4,15,11,14,10,17,10,8,13,10,13,5,12,7,11,5,10,7,4,2,3,3,7,2,5,5,5,4,4,4,2,2,3,2,3,4,4,2,1,4,6,2,1,4,5,1,2,8,1,4,3,5,2,1,3,2,5,3,3,1,2,2,1,6,4,3,4,3,4,2,2,2,5,3,4,3,1,2,5,3,2,7,0,2,2,0,5,4,4,3,7,3,2,5,2,5,5,2,4,6,3,1,2,7,3,1,1,2,4,4,4,2,4,10,5,6,3,5,3,2,5,6,4,5,10,10,15,12,17,14,32,44,33,59,84,98,124,190,199,238,259,297,362,428,495,532,538,654,656,669,699,723,727,721,707,727,643,629,579,509,478,417,373,323,286,222,213,139,132,118,88,58,73,36,29,22,19,9,9,6,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/17989.TIF,train
3,14986,oxide,1,3-14986,124,104,2.329,2.161,2.528,2.073,2.177,1.2,3.667,8.565,0.73,0.86,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,1,5,3,7,8,2,5,6,5,5,7,6,7,4,9,3,8,6,7,12,8,7,5,7,2,1,3,3,10,5,3,3,3,3,1,3,6,4,3,9,4,4,1,3,3,3,1,2,0,3,2,7,1,5,4,3,3,1,3,2,4,2,3,2,3,1,1,2,0,1,4,4,3,4,3,4,3,3,1,5,2,2,1,4,5,2,0,2,5,4,4,3,1,3,4,3,2,3,2,4,1,1,4,1,1,4,3,2,2,2,3,4,7,5,6,7,5,4,7,4,14,10,13,12,18,24,39,50,93,79,87,100,141,200,217,249,331,407,397,503,537,549,637,658,723,698,753,705,729,727,691,640,650,574,530,500,438,363,322,287,241,204,137,157,126,86,74,68,49,31,19,13,12,7,3,3,2,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/14986.TIF,train
